id,sku,name,price,currency,in_stock,categories,short_description,permalink
2589,u2589,DC022 DC-022 ROUND Panel Mount Female 2.1mm 3 Pin 5.5×2.1mm 5V 12V 24V DC Power Supply Socket Chassis Cables Connector Adapters With Nut Kit,7.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Jack & Socket",DC022 DC-022 ROUND Panel Mount Female 2.1mm 3 Pin 5.5×2.1mm 5V 12V 24V DC Power Supply Socket Chassis Adapters With Nut Kit,https://udvabony.com/product/dc-2-1-dc-power-socket-panel-mount/
2592,u2592,2Pcs 720 Mini Motor & 2Pcs 55mm RED BLACK Mini Fans Motor Size 7×20 1mm Shaft With 55mm 2.2″ Inch Mini Fans Pakha 1Pair 720 Motors With 1Pair Mini Fans,140.0,BDT,yes,Robotics Parts & Drones Parts | Propeller | Robotic Motor,Coreless Brushed Motor 720 2Pcs With 55mm Propeller Blade CW & CCW 2Pcs DIY For FPV Racing Drone RC Quadcopter Drone Hexa-Copter etc,https://udvabony.com/product/coreless-motor-pair-with-blade/
2755,u2755,Tinned Copper SC16-8 Battery Terminal Connector For Cable Wire Lug Wire Nose Ring Type Crimp Cable End Connector Terminals SC16-8 Battery Connector,25.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",XT60 Male To T Dean Female Plug Conversion Connector RC No Wire Adapter For ESC Model Airplane Battery RC Battery Plug Charger,https://udvabony.com/product/tinned-copper-sc16-8-battery-terminal-conne/
2762,u2762,F-F 40Pcs Set Jumper Wires FEMALE To FEMALE Ribbon Set Connecting Wire 40Pcs Female to Female Jumper Wires Cables 20cm Breadboard Friendly Projects Prototyping DIY,75.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Jumper Wires Female To Female Ribbon Set Connecting Wire 40Pcs 20cm Breadboard Arduino Raspberry PI Electronics Projects Prototyping DIY,https://udvabony.com/product/female-female-jumper-wires/
2766,u2766,25mm Hex Male To Female Brass Hex Threaded Pillar Standoff Spacer 25mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 25mm Hex Spacer,35.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Hex Spacer",25mm Hex Female To Male Hex Thread Spacer 25mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 25mm Hex Spacer,https://udvabony.com/product/25mm-hex-male-to-female-hex-thread-spacer/
2770,u2770,9.62Wh 3.7V Battery 2600mAh Battery 18650 Rechargeable Battery 18650 Lithium Battery 3.7V Battery For Power Bank Battery High Quality 45g Laptop Battery,290.0,BDT,yes,Battery & Battery Holder | Battery | 18650 Battery,9.62Wh 3.7V Battery 2600mAh Battery 18650 Rechargeable Battery 3.7V 9.62Wh Battery Lithium Battery 3.7V Battery For Power Bank Battery,https://udvabony.com/product/3-7v-18650-lithium-li-ion-battery/
2776,u2776,1.5M HDMI To HDMI Cables 1.5M HDMI To HDMI Converter Cables Adapters HDMI Cables For LCD LED TV Monitor Display Desktop PC Laptop,150.0,BDT,yes,Computer & Mobile | Computer Accessories,High Speed HDMI To HDMI 1.5M Meter Cable For LCD Monitor Display Desktop Camera PC XBox,https://udvabony.com/product/hdmi-to-hdmi-cable-version-1-4/
2779,u2779,28mm Hex Male To Female Brass Hex Threaded Pillar Standoff Spacer 28mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 28mm Hex Spacer,38.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Hex Spacer",30mm Hex Female To Male Hex Thread Spacer 30mm Brass COPPER Hex Spacer Suitable For M3 Screws Tools Sets 30mm Hex Spacer,https://udvabony.com/product/hex-spacer-30mm-female-to-male/
2782,u2782,2Pin KF7.62mm GREEN Color 2 Pin Plug-In PCB Mount Straight Screws Terminal Block Connector 7.62mm Pitch Socket Strips For Arduino Cables Connectors Electronics Circuitry & Parts,12.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Green Color 2 Pin KF7.62mm 7.62mm Pitch Plug-In PCB Mount Straight Screw Terminal Block Connector Socket Strips,https://udvabony.com/product/kf7-62-2-pin-pcb-terminal-block/
2788,u2788,Green 3S 20A BMS Battery Protection Board 3S 20A 12.6V 18650 AA AAA Lipo Li-ion Lithium Battery BMS Chargers Protection Module Electronics Battery Management System,55.0,BDT,yes,"Charger, SMPS & Circuit | BMS & Circuits",BMS Battery Protection Board 3S 20A 12.6V 18650 AA AAA Lipo Li-ion Lithium Battery BMS Charger Protection Module Board Circuit,https://udvabony.com/product/bms-battery-protection-board-3s-20a-12-6v/
2793,u2793,1200mAh Lipo Battery 3.7V Battery 3.7V Lipo Battery 1S Lipo Battery 1200mAh Battery 3.7V Rechargeable Battery Lithium Polymer Battery 1200mAh Rechargeable Battery Size 66x31x8mm,290.0,BDT,no,Battery & Battery Holder | Battery | Lipo Battery,1200mAh 3.7V 1200mAh 25C 1S Lithium Polymer Rechargeable Lipo Polymer Battery Pack With JST 51005 2Pin Connector,https://udvabony.com/product/3-7v-1200mah-lipo-battery/
2796,u2796,M-F 40Pcs Set Jumper Wires MALE To FEMALE Ribbon Set Connecting Wire 40Pcs Male to Female Jumper Wires Cables 20cm Breadboard Friendly Projects Prototyping DIY,75.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Jumper Wires Male To Female Ribbon Set Connecting Wire 40Pcs 20cm Breadboard Arduino Raspberry PI Electronics Projects Prototyping DIY,https://udvabony.com/product/male-female-jumper-wires/
2799,u2799,M-M 40Pcs Set Jumper Wires MALE To MALE Ribbon Set Connecting Wire 40Pcs Male to Male Jumper Wires Cables 20cm Breadboard Friendly Projects Prototyping DIY,75.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Jumper Wires Male To Male Ribbon Set Connecting Wire 40Pcs 20cm Breadboard Arduino Raspberry PI Electronics Projects Prototyping DIY,https://udvabony.com/product/male-male-jumper-wires/
2803,u2803,2Pin WHITE MALE HEADER Female Housing JST XH Male Header 2 Pin Leads 2.54mm Pitch Male Connector For Breadboard Friendly DIY Cables,4.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 2 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-2p-2-0mm-2-pin-male-connector/
2807,u2807,3Pin WHITE MALE HEADER Female Housing JST XH Male Header 3 Pin Leads 2.54mm Pitch Male Connector For Breadboard Friendly DIY Cables,5.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 3 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-3p-2-0mm-3-pin-male-connector/
2810,u2810,5Pin MALE Header For FEAMALE Housing JST Male Header 5 Pin Leads 2.54mm Pitch Male Socket Connector For Female Cables DIY,5.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 5 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-5p-2-0mm-5pin-male-connector/
2813,u2813,6Pin MALE Header For FEAMALE Housing JST Male Header 6 Pin Leads 2.54mm Pitch Male Socket Connector For Female Cables DIY,8.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 6 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-6p-2-0mm-6pin-male-connector/
2820,u2820,7Pin MALE Header For FEAMALE Housing JST Male Header 7 Pin Leads 2.54mm Pitch Male Socket Connector For Female Cables DIY,10.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 7 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-7p-2-0mm-7pin-male-connector/
2823,u2823,8Pin MALE Header For FEAMALE Housing JST Male Header 8 Pin Leads 2.54mm Pitch Male Socket Connector For Female Cables DIY,10.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 8 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-8p-2-0mm-8pin-male-connector/
2827,u2827,4Pin MALE Header For FEAMALE Housing JST Male Header 4 Pin Leads 2.5mm Pitch Male Socket Connector For Female Cables DIY,5.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",Female Housing JST XH Male Header 4 Pin 2.54mm Pitch Male Connector For Electronics Projects PCB Mount Circuit Breadboard Friendly DIY,https://udvabony.com/product/ph2-0-4p-2-0mm-4pin-male-connector/
2851,u2851,AC 220V To DC 12V 400mA 4.5W Precision Isolated Step Down Buck Converter Transformer Power Supply Module Charger Circuit Board,130.0,BDT,yes,"Charger, SMPS & Circuit | Chargers",AC 220V To DC 12V 400mA 4.5W Precision Isolated Step Down Buck Converter Transformer Power Supply Module Charger Circuit Board,https://udvabony.com/product/220v-to-12v-ac-dc-step-down-12v-400ma/
2854,u2854,SHORTING BLOCK Open Type Shorting Block Short Circuit Jumper Cap Block Shunt Connector Adapters For Male Header PCB Circuit Arduino Uno,2.5,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Jack & Socket",Shorting Block Open Type Short Circuit Jumper Cap Block Shunt Connector For PCB Circuit Arduino Uno Electronics Projects,https://udvabony.com/product/shorting-block-open/
2860,u2860,1Pair- T Plug Connector MALE & FEMALE T Plug Lipo Battery Connectors Male Female T- Plug Connectors For Lipo Batteries Soldering Cables Connectors,35.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Jack & Socket",1-Pair T Plug DEANS STYLE MALE FEMALE T- Plug Connectors For Lipo Batteries E.S.C Soldering Cables Connectors,https://udvabony.com/product/t-plug-male-and-female-connectors/
2862,u2862,500mAh Lipo Battery 3.7V Battery 25C 3.7V Lipo Battery 1S Lipo Battery 500mAh Battery 3.7V Rechargeable Battery Lithium Polymer Battery 500mAh Rechargeable Battery Size 46x25x8mm,299.0,BDT,no,Battery & Battery Holder | Battery | Lipo Battery,500mAh 3.7V 500mAh 25C 1S Lithium Polymer Rechargeable Lipo Polymer Battery Pack With JST 51005 2Pin Connector,https://udvabony.com/product/3-7v-500mah-lipo-battery/
2865,Angle F.USB-02,ANGLE Pin FEMALE USB SOCKET 2.0 Angle Pinout Socket Type-A 4 Pin Female Plug DIP Socket Connector Panel Mount State For Data Cables Charging Socket LED,6.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Jack & Socket",Female USB 2.0 Socket Type-A 4 Pin Female Plug DIP Socket Connector Panel Mount For Data Cable Charging Socket LED Electronics DIY,https://udvabony.com/product/usb-female-connector/
2868,u2868,4S 10A BMS Battery Protection Board 4S 10A 14.8V 16.8V 18650 AA AAA Lipo Li-ion Lithium Battery BMS Chargers Protection Module Electronics Batteries Management System,225.0,BDT,yes,"Charger, SMPS & Circuit | BMS & Circuits | Modules",BMS Battery Protection Board 4S 10A 14.8V 16.8V 18650 AA AAA Lipo Li-ion Lithium Battery BMS Charger Protection Module Board Circuit.,https://udvabony.com/product/bms-pcm-charging-4s-6v-18650/
2872,u2872,USB 2.0 Type B FEMALE 4-Pin DIP PCB Socket Connectors Cables Printer Port USB Female Type-B Port 4 Pin Right Angle PCB Mount Connector Silver Tone For Printer Arduino ONU MEGA,15.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Jack & Socket",USB Female Type-B Port 4 Pin Right Angle PCB DIP Socket PCB Mount Connector Silver Tone For Printer Arduino Onu Arduino Mgea,https://udvabony.com/product/usb-b-type-connector/
2883,u2883,MIXED WIRE 12V 10A Transformer 12 0 12 10Amp Input AC 220V Output 12V Transformer 10A Transformer Step Down 12 0 12 Volt Transformers 10 Amp For 12 0 12 Power Supply Adapters,1349.0,BDT,yes,"Charger, SMPS & Circuit | Transformers",12-0-12v 10Amp Transformer Input AC 220V 50Hz Output DC 12 Volt 10A Step Down Transformers For Power Supplies Electronics,https://udvabony.com/product/transformer-12-0-12-volt-10amp/
2889,u2889,1Pair- XT30 Connector XT30 MALE FEMALE Connectors XT30 Plug Socket XT30 For Lipo Battery Cables Connector,30.0,BDT,yes,"Connectors, Cables, Header, Jack & Socket | Connector & Cable Wires",XT30 Connector Male Female 1-Pair For Charging Lipo Battery Heavy Current Power Supply RC XT 30 Jack Socket Housing Plug ESC Lead,https://udvabony.com/product/xt30-connectors-male-female-pair/
2899,u2899,16 Pin Universal ZIF Socket 16Pin DIP 16 Pins 2.54mm Pitch IC Chip ZIF Socket Adaptor For Electric Fittings Universal IC Test And Program Electronics Circuitry & Parts,129.0,BDT,yes,"Microcontroller, ICs & Base | IC Base & ZIF Socket",Universal ZIF Socket 16Pin DIP 16 Pin 2.54mm Pitch IC Chip ZIF Socket Adaptor For Electric Fittings Universal IC Test And Program,https://udvabony.com/product/zif-socket-16-pin-0-3/
2923,u2923,3 Array IR LED Spot Light Infrared 3x IR LED Board For CCTV Cameras Night Vision 53mm Diameter 850nm IR Infrared 3 LED Board Module For Color IR Night Vision Surveillance Dome Security Camera,290.0,BDT,yes,"Cameras, Oscilloscope, Microscope & Magnifier | Cameras | Raspberry Pi",3 Array IR led Spot Light Infrared 3x IR LED Board For CCTV Cameras Night Vision 53mm Diameter 850nm IR Infrared 3 LED Board Module,https://udvabony.com/product/3-array-ir-led-spot-light-infrared-3x-ir-led/
2941,u2941,STM32F103C8T6 ARM STM32 Minimum System Development Board Module For Arduino CS32F103C8T6 Electronics Circuitry & Parts,330.0,BDT,yes,Programmers & Development Boards | STM32,STM32F103C8T6 ARM STM32 Minimum System Development Board Module For Arduino CS32F103C8T6,https://udvabony.com/product/stm32f103c8t6-stm32-arm-min-system-arduino/
2956,u2956,ARDUINO PRO MINI 5V ATMEGA328P Arduino Pro Mini 5V ATMEGA328P ProMini ATMEGA328 5V 16MHz Development Board Arduino Pro Mini Without Cables,350.0,BDT,yes,Arduino | Arduino Boards,Arduino Pro Mini ATMEGA328P 328 ProMini ATMEGA328 5V 16MHz Development For Arduino Electronic Engineering Projects,https://udvabony.com/product/arduino-pro-mini-atmega328-5v-16mhz/
2959,u2959,W5100 W-5100 5100 Ethernet Shield Network Expansion Board Arduino W5100 Ethernet Shield Module With SD TF Card Holder For Arduino UNO R3 Electronics Circuitry & Parts,1800.0,BDT,yes,Arduino | Arduino Shields,Ethernet Shield W5100 Network Expansion Board Arduino W5100 Ethernet Shield Module With SD TF Card Holder For Arduino UNO Mega 2560,https://udvabony.com/product/arduino-ethernet-shield-w5100/
2962,u2962,PROTO SHIELD Arduino UNO R3 Proto Shield Kit With Mini Breadboard UNO R3 Prototyping Shield Expansion Board With SYB-170 Mini Breadboard Uno Leads Pins,499.0,BDT,yes,Arduino | Arduino Shields,Arduino UNO R3 Proto Shield Kit With Mini Breadboard UNO R3 Prototyping Shield Expansion Board With SYB-170 Mini Breadboard,https://udvabony.com/product/arduino-uno-proto-shield/
2967,u2967,Arduino NANO Expansion Shield Adapters Breakout Board ATMEGA328P NANO I/O Pin Shield Multi-Purpose Expansion Board Compatible For Arduino Nano,320.0,BDT,yes,Arduino | Arduino Shields,Multifunctional Arduino Nano UNO 328P Expansion Sensor IO Shield Nano 328P Expansion Adapter Breakout Board Compatible Arduino Nano,https://udvabony.com/product/multifunctional-nano-uno-328-expansion-shield/
3012,u3012,PICKit3 PIC Kit-3 Electronic Chips Emulator Simulator MPLAB PICKit 3 PIC Microcontroller Chip Monopoly PIC Microcontroller Debugger Programmer,3500.0,BDT,yes,Programmers & Development Boards | Programmers Or Burners,PICKit3 Electronic Chips Emulator Simulator MPLAB PICKit 3 PIC Microcontroller Chip Monopoly PIC Microcontroller Debugger Programmer,https://udvabony.com/product/pick-kit-3/
3015,u3015,PICKIT 3.5 PIC Kit 3.5 Simulator Programmer Debugger Emulator PIC KIT3.5 Programmer Offline Programming Simulation PIC Microcontroller Chip Monopoly With USB Dupond Wire,3900.0,BDT,no,Programmers & Development Boards | Programmers Or Burners,PICKIT3.5 PIC Kit 3.5 Simulator Programmer Debugger Emulator PIC KIT3.5 Offline Programming Simulation PIC Microcontroller Chip Monopoly,https://udvabony.com/product/pick-kit-3-5/
3036,u3036,2 LED IR Obstacle Sensor Transmitter & Receiver IR Obstacle Sensor Infrared Proximity Sensor IR Infrared Obstacle Avoidance Sensor Smart Car Robot 3 Pin Reflective Photoelectric Module,45.0,BDT,yes,GSM/GPS/GPRS & Wireless | Remotes & RFID | Modules,Obstacle Sensor IR Obstacle Sensor Proximity Sensor IR Infrared Obstacle Avoidance Sensor Smart Car Robot 3 Pin Reflective Photoelectric,https://udvabony.com/product/ir-obstacle-avoidance-module/
3039,u3039,CP2102 CP-2102 2102 5Pin Serial Converter USB 2.0 To TTL UART 5 Pin Serial Convertor STC Replace FT232 Module For Arduino DIY Kit Electrical Circuitry & Parts,230.0,BDT,yes,GSM/GPS/GPRS & Wireless | Communications | Modules,Serial Converter CP2102 USB 2.0 To TTL UART 5 Pin Serial Convertor STC Replace FT232 Module CP 2102 For Arduino DIY Kit,https://udvabony.com/product/cp2102-usb-2-0-to-ttl-uart-module/
3043,u3043,1 Channel 12V Relay Module 12V Relay 1 Channel Module 12V Relay Board 1CH Single Channel Trigger Relay Control Module With Screw Terminal Relay Switch DC 12V Relay Circuit,65.0,BDT,yes,Modules | Switch & Relays | Relays,Relay Module DC 12V Single Channel Trigger Relay Control Module With Screw Terminal For Arduino One Channel DC12V Relay Circuit Board,https://udvabony.com/product/12v-1-channel-red-color-relay-module/
3046,u3046,3.7V 14500 Battery MEDIUM Quality 3.7V Rechargeable Battery AA Battery AA Rechargeable Battery 3.7V Battery Lithium Battery For Toy Cars MP3 Audio Video Power Bank Batteries DIY,99.0,BDT,yes,Battery & Battery Holder | Battery | AA Or 14500 Battery,Medium Quality AA 3.7V 900mah Lithium-ion 14500 Rechargeable Battery For Toy Car Boat RC Power Bank DIY,https://udvabony.com/product/14500-1000mah-3-7v-rechargeable-batteries/
3049,u3049,4 Channel 5V Relay Module DC 5V Four Channel Isolated Relay Control Module With Screw Terminal For Arduino 4 Channels DC5V With Optocoupler Protection Electronics Circuitry & Parts,230.0,BDT,yes,Modules | Switch & Relays | Relays,Relay Module DC 5V Four Channel Isolated Relay Control Module With Screw Terminal For Arduino 4 Channel DC5V With Optocoupler Protection,https://udvabony.com/product/5v-4-channel-relay-module/
3052,u3052,3800mAh Battery SML3800 18650 Battery 3.7V 3800mAh Rechargeable Battery 18650 Rechargeable Battery 3.7V Rechargeable Battery Lithium Battery 3.7V Battery For Power Bank Laptop Battery,149.0,BDT,yes,Battery & Battery Holder | Battery | 18650 Battery,SMALL-SUN 3.7V 3800mAh 18650 Lithium-ion Rechargeable Battery For Power Bank Power Pack LED Torch Lights Car,https://udvabony.com/product/18650-3-7v-li-ion-small-sun-battery-3800mah/
3058,u3058,HC-SR501 HCSR501 HC-SR 501 DC 4.5-20V PIR Motion Sensor Adjust IR Pyroelectric Infrared PIR Motion Detector Sensor Module With Lens Human Motion Body,75.0,BDT,yes,Modules | Sensors | Motion & Distance Sensor,PIR Motion Sensor HC-SR501 HCSR501 HC-SR 501 Adjust IR Pyroelectric Infrared PIR Motion Detector Sensor Module For Arduino Raspberry PI,https://udvabony.com/product/hc-sr501-pir-motion-detector-module/
3065,u3065,HC-SR04 HCSR04 SR04 Ultrasonic Distance Sensor Distance Measuring Sensor DC 5V 2-450cm Sonar Measurement Transducers Ultrasonic Wave Detector Ranging Finder Detection Module,80.0,BDT,yes,Modules | Sensors | Motion & Distance Sensor,HC-SR04 HCSR04 Ultrasonic Distance Sensor HC SR04 Ultrasonic Sonar Measurement Transducers Ranging Finder Detection Sensor Module,https://udvabony.com/product/hc-sr04-ultrasonic-sonar-sensor/
3071,u3071,Metal Body IPS BOX IPS Casing Box IPS Cover Box Metal Sheet IPS Box Cover IPS Inverter Casing Box IPS Inverter Circuit Box For Home House Hold Industrial Business,750.0,BDT,yes,Tape & Glue & Others | Box & Casing,Metal Body IPS Inverter Casing Box IPS Inverter Circuit Box For Home House Hold Industrial Business,https://udvabony.com/product/metal-body-ips-inverter-casing-box-ips-circuit/
3079,u3079,5V LASER Head LASER 5V 5mW 650nm RED DOT Laser Diodes Pointer Copper Head Adjustable Red Laser Dot Diode Copper Head Mini Laser Pointer,25.0,BDT,yes,"LED, Laser, LDR & Driver | LDR & LASER",LASER 5V 5mW 650nm Red Dot Laser Diodes Module Pointer Copper Head Adjustable Red Laser Dot Diode Sight Copper Head Mini Laser Pointer,https://udvabony.com/product/5mw-laser-red-dot-diode-module-5v-650nm/
3085,u3085,LASER CIRCUIT Board Module DC 5V 5mW 650nm 3 Pin RED Dot Laser Diodes Module Pointer Copper Head Adjustable Red Laser Dot Diode Circuit Mini Laser Pointer,69.0,BDT,yes,"LED, Laser, LDR & Driver | LDR & LASER | Modules",LASER Module DC 5V 5mW 650nm Red Dot Laser Diodes Module Pointer Copper Head Adjustable Red Laser Dot Diode Circuit Mini Laser Pointer,https://udvabony.com/product/5mw-red-laser-diode-module-650nm-5mw/
3092,u3092,YELLOW BOX TYPE 0.22uF 275VAC Electric Power Polypropylene Metal Film Box Capacitor Axial Film Molded 0.22uF 275VAC Capacitors 2 Pin Leads Terminals Connections Leg,12.0,BDT,yes,Capacitors | Box Type Capacitors,YELLOW BOX TYPE 0.22uF 275VAC Electric Power Polypropylene Metal Film Box Capacitor Axial Film Molded 0.22uF 275VAC Capacitors,https://udvabony.com/product/0-22uf-275v-275vac-capacitor/
3095,u3095,0.22uF 50V Capacitor RADIAL Electrolytic Capacitor 0.22uF Capacitor 50V 0.22uF Radial Polarized Aluminum Electrolytic Capacitors 2 Pin Leads,2.0,BDT,yes,Capacitors | Electrolytic Capacitors,Electrolytic Capacitor 0.22uF 50V Radial Polarized Aluminum Electrolytic Capacitor For Electronic Project Audio Speaker Circuit,https://udvabony.com/product/0-22uf-50v-radial-105c-electrolytic-capacitor/
3098,u3098,YELLOW BOX TYPE 0.33uF 275VAC Electric Power Polypropylene Metal Film Box Capacitor Axial Film Molded 0.33uF 275VAC Capacitors 2 Pin Leads Terminals Connections Leg,12.0,BDT,yes,Capacitors | Box Type Capacitors,YELLOW BOX TYPE 0.33uF 275VAC Electric Power Polypropylene Metal Film Box Capacitor Axial Film Molded 0.33uF 275VAC Capacitors,https://udvabony.com/product/0-33uf-275vac-axial-film-molded-capacitor/
3101,u3101,YELLOW BOX TYPE 0.47uF 275VAC Electric Power Polypropylene Metal Film Box Capacitor Axial Film Molded 0.47uF 275VAC Capacitors 2 Pin Leads Connections Leg,15.0,BDT,yes,Capacitors | Box Type Capacitors,YELLOW BOX TYPE 0.47uF 275VAC Electric Power Polypropylene Metal Film Box Capacitor Axial Film Molded 0.47uF 275VAC Capacitors,https://udvabony.com/product/0-47uf-275vac-15mm-film-molded-capacitor/
3107,u3107,1000uF 16V Capacitor RADIAL Electrolytic Capacitor 1000uF Capacitor 16V 1000uF Radial Polarized Aluminum Electrolytic Capacitors 2 Pin Leads,7.0,BDT,yes,Capacitors | Electrolytic Capacitors,Electrolytic Capacitor 1000uF 16V Radial Polarized Aluminum Electrolytic Capacitor For Electronic Project Audio Speaker Circuit,https://udvabony.com/product/1000uf-16v-electrolytic-capacitor/
3110,u3110,1000uF 25V Capacitor RADIAL Electrolytic Capacitor 1000uF Capacitor 25V 1000uF Radial Polarized Aluminum Electrolytic Capacitors 2 Pin Leads,8.0,BDT,yes,Capacitors | Electrolytic Capacitors,Electrolytic Capacitor 1000uF 25V Radial Polarized Aluminum Electrolytic Capacitor For Electronic Project Audio Speaker Circuit,https://udvabony.com/product/1000uf-25v-electrolytic-capacitors/
3113,u3113,1000uF 35V Capacitor RADIAL Electrolytic Capacitor 1000uF Capacitor 35V 1000uF Radial Polarized Aluminum Electrolytic Capacitors 2 Pin Leads,10.0,BDT,yes,Capacitors | Electrolytic Capacitors,Electrolytic Capacitor 1000uF 35V Radial Polarized Aluminum Electrolytic Capacitor For Electronic Project Audio Speaker Circuit,https://udvabony.com/product/1000uf-35v-radial-electrolytic-capacitors/
3116,u3116,1000uF 50V Capacitor RADIAL Electrolytic Capacitor 1000uF Capacitor 50V 1000uF Radial Polarized Aluminum Electrolytic Capacitors 2 Pin Leads,15.0,BDT,yes,Capacitors | Electrolytic Capacitors,Electrolytic Capacitor 1000uF 50V Radial Polarized Aluminum Electrolytic Capacitor For Electronic Project Audio Speaker Circuit,https://udvabony.com/product/1000uf-50v-electrolytic-capacitor/
3118,u3118,BANGLADESHI 12V 3000mA Transformer 12 0 12 3Amp Input AC 220V Output 12V Transformer 3A Transformer Step Down 12 0 12 Volt Transformers 3000mA For 12 0 12 Power Supply Adapters,250.0,BDT,yes,"Charger, SMPS & Circuit | Transformers",Bangladeshi Transformer 12-0-12v 3Amp Input AC 220V 50Hz Output DC 12 Volt 3A Step Down Transformers For Power Supplies Electronic Project,https://udvabony.com/product/ac-220v-to-dc-12v-3a-step-down-transformers/
3122,u3122,1000uF 63V Capacitor RADIAL Electrolytic Capacitor 1000uF Capacitor 63V 1000uF Radial Polarized Aluminum Electrolytic Capacitors 2 Pin Leads,15.0,BDT,yes,Capacitors | Electrolytic Capacitors,RADIAL 1000uF 63V Electrolytic Capacitors 1000uF 63V Radial Polarized Aluminum Electrolytic Capacitor THT Electrolytic Radial Capacitors,https://udvabony.com/product/1000uf-63v-eletrolitic-capacitor/
3125,u3125,OV7670 7670 VGA CMOS Camera Module Board AL422 FIFO Camera STM32 RGB Driver For Arduino ESP8266 Raspberry Pi NodeMCU 16 Pin Leads Cables Connectors,299.0,BDT,yes,"Cameras, Oscilloscope, Microscope & Magnifier | Cameras | Modules",OV7670 VGA CMOS Camera Module Board AL422 FIFO Camera STM32 RGB Driver Module For Arduino ESP8266 Raspberry Pi NodeMCU Arducam DIY Kit,https://udvabony.com/product/ov7670-v1-0-fifo-camera-module-2/
3128,u3128,MYLAR 100V 2A104J GREEN Color Mylar 2A104J 104J 100V Polyester Film Capacitor Metallized 100nF Polypropylene Capacitors 2 Pin Leads Connections Leg,2.0,BDT,yes,Capacitors | Metallized & Mylar Capacitors,MYLAR 100V 2A104J GREEN Color Mylar 2A104J 104J 100V Polyester Film Capacitor Metallized 100nF Polypropylene Non-Polarized Capacitors,https://udvabony.com/product/100nf-100v-mylar-polyester-film-capacitor/
3135,u3135,Keypad Shield With LCD1602 LCD Display Monitor 1602 16×02 5V Character Blue Backlight Screen LCD 1602 IIC I2C For Arduino LCD Display Electronics Circuitry & Parts,350.0,BDT,yes,Display | LCD & TFT Display | Modules,Keypad Shield With LCD1602 LCD Display Monitor 1602 16×02 5V Character Blue Backlight Screen LCD 1602 IIC I2C For Arduino LCD Display,https://udvabony.com/product/lcd-keypad-shield-16x2-blue/
3138,u3138,DS3231 RTC Module DS3231 Clock RTC 6 Pin Header Leads Pin DS3231 Real Time Clock Memory Module Use CR2032 Batteries For Arduino,250.0,BDT,yes,Battery & Battery Holder | Battery | Others Battery | Modules,DS3231 DS-3231 3231 High Accuracy RTC 6Pin High Precision Real Time Clock Memory Module For CR2032 Batteries,https://udvabony.com/product/ds3231-rtc-high-precision-real-module/
